,teacher_id,alpha_index,batch_id
1074,space.of.silence,a,11
1075,andrealane1,a,11
1076,ansbreetveld,a,11
1077,amber56,a,11
1078,amaraprem,a,11
1079,amymarsden,a,11
1080,allisoncloud,a,11
1081,wolfclanwellness,a,11
1082,seed2star,a,11
1083,altair,a,11
1084,angelinastrobel,a,11
1085,boundlessmeditationss,a,11
1086,addie_deacon,a,11
1087,anita_carter,a,11
1088,annekuebart,a,11
1089,throughtheveil,a,11
1090,anneaaa,a,11
1091,theenchantedwolf,a,11
1092,selfinthecity,a,11
1093,airenpatterson,a,11
1094,alyssa,a,11
1095,annaottenhall,a,11
1096,theannasilva,a,11
1097,alexandrah,a,11
1098,yesspm92,a,11
1099,afonsodamiao,a,11
1100,aleshamcneill,a,12
1101,alijfitch,a,12
1102,amitsonig,a,12
1103,vibrantsoulful,a,12
1104,alaiahawareness,a,12
1105,thejourneyoftheheart,a,12
1106,alisavenskaya_psy,a,12
1107,alisazingman,a,12
1108,adrianavilli,a,12
1109,anettekornberg,a,12
1110,ann,a,12
1111,anouckrivet,a,12
1112,anahatastudio,a,12
1113,steelskis,a,12
1114,kalerunner1,a,12
1115,andyb,a,12
1116,angelabrancatella,a,12
1117,angiemccourt,a,12
1118,audrashimek,a,12
1119,andrea.soccol,a,12
1120,arianavb,a,12
1121,alexyogalates,a,12
1122,realhappyyoga,a,12
1123,sjamanpust,a,12
1124,alexvazquez,a,12
1125,aditiloveridge,a,12
1126,arjandevayoga,a,12
1127,ameliarose10,a,12
1128,astateofcalm,a,12
1129,gertseva,a,12
1130,aaprovencal,a,12
1131,bubbleyoga,a,12
1132,amyjahn,a,12
1133,amandavibess,a,12
1134,alphawarrioryoga,a,12
1135,agatakorelskyay,a,12
1136,undefined,a,12
1137,alfonsoblasini,a,12
1138,agrace,a,12
1139,aseaton,a,12
1140,adasilvauk,a,12
1141,pub16772924,a,12
1142,arvindarvind,a,12
1143,foodbymars,a,12
1144,antoniedemmel,a,12
1145,anthonylombardo,a,12
1146,balancedmindfulness,a,12
1147,reikiawakeningacademy,a,12
1148,abalancedlifestyle,a,12
1149,moonsongmystic,a,12
1150,moonsongmystic,a,12
1151,angelaaccomando,a,12
1152,yogachangeonline,a,12
1153,movedbygracecounseling,a,12
1154,anickpatry,a,12
1155,aripinho,a,12
1156,aliloski,a,12
1157,mischief.meditations,a,12
1158,alishaolivierpark,a,12
1159,arnaudsaintpaul,a,12
1160,aubreyadams111,a,12
1161,amarta,a,12
1162,antonboels_mindyou,a,12
1163,stehel,a,12
1164,alexandrajoy,a,12
1165,aubergreen,a,12
1166,abbiemood,a,12
1167,alix,a,12
1168,ashleyalexandra,a,12
1169,lifecoachade,a,12
1170,adri.anahata,a,12
1171,axelrigaud,a,12
1172,adamcoutts,a,12
1173,descubriendolapsicoterapia,a,12
1174,beyondknowing,a,12
1175,pub113779,a,12
1176,webbercounseling,a,12
1177,annalinarescuba,a,12
1178,ashleyreikiyoga,a,12
1179,anni.witt,a,12
1180,asanna,a,12
1181,wyldmagpie,a,12
1182,respire_holistics,a,12
1183,drandrea108,a,12
1184,alessandra10,a,12
1185,angelinaholt,a,12
1186,alexforteau,a,12
1187,allison_rutley,a,12
1188,annaspivak,a,12
1189,alinecampidele,a,12
1190,annevmuhlethaler,a,12
1191,prudencemoneypenny,a,12
1192,anichi,a,12
1193,alinamahiyan,a,12
1194,innerpieces,a,12
1195,amymillie,a,12
1196,themindfulmistress,a,12
1197,alenasakara,a,12
1198,undefined,a,12
1199,rosealchemyhealing,a,12
1200,alissw,a,13
1201,ola.yogini,a,13
1202,anishkabagla,a,13
1203,academyoftantricscience,a,13
1204,annegriffin,a,13
1205,abigailmensahbonsu,a,13
1206,mindinnature,a,13
1207,annemichikotango,a,13
1208,alinasworld,a,13
1209,agnesgoodwine,a,13
1210,andreabaykir,a,13
1211,aryanasolh,a,13
1212,annalegrange,a,13
1213,ashlynbugbee,a,13
1214,dia_bodyandmind,a,13
1215,amandaeloesh,a,13
1216,aceonearth,a,13
1217,aayar,a,13
1218,carebyalex,a,13
1219,anishamaheshwari,a,13
1220,alexandrataylor,a,13
1221,anaespinosabe,a,13
1222,moonvalleyyoga,a,13
1223,blossominglotusreiki,a,13
1224,thespiritualexplorer,a,13
1225,amiraruby,a,13
1226,thenativepath,a,13
1227,alexandrarosehealing,a,13
1228,annanda,a,13
1229,communicativemeditation,a,13
1230,akasharose,a,13
1231,angelakoolmees,a,13
1232,hometribeoracle,a,13
1233,andrefonsecaarguello,a,13
1234,nativhealing,a,13
1235,annieharvey,a,13
1236,alyona.pavlova,a,13
1237,alexyoga.tantra,a,13
1238,undefined,a,13
1239,annacusackpostpartum,a,13
1240,fredysa,a,13
1241,av2,a,13
1242,alyssakuzins,a,13
1243,pub5195008,a,13
1244,allison.jane,a,13
1245,alliegaliardo,a,13
1246,anitaslowig,a,13
1247,selfissource,a,13
1248,artbysurya,a,13
1249,shinelighttherapy,a,13
1250,shinelighttherapy,a,13
1251,feelfreewithamanda,a,13
1252,ash.steele.meditation,a,13
1253,arianainmotion,a,13
1254,alessandropetacca,a,13
1255,pacepaintings,a,13
1256,alexfleder,a,13
1257,elitenment,a,13
1258,alessandragurgel,a,13
1259,angiefollhall,a,13
1260,consciousdiabetes,a,13
1261,angzzz,a,13
1262,aliciamanuela,a,13
1263,allybray,a,13
1264,adelenecheong,a,13
1265,alirosen,a,13
1266,amelie_chretien,a,13
1267,annaherms,a,13
1268,aida,a,13
1269,akikakaye,a,13
1270,alexisrael,a,13
1271,alejandrapedraza,a,13
1272,abigailsmith,a,13
1273,alexhickman,a,13
1274,psy.hypnose,a,13
1275,andrewallen,a,13
1276,abigailolmstead,a,13
1277,poweralchemist,a,13
1278,astrojoyero,a,13
1279,iamamberclair,a,13
1280,andrebelow,a,13
1281,aneeshar,a,13
1282,avaadames,a,13
1283,alexcanedo,a,13
1284,truenature_andrea,a,13
1285,nirvanamindbody,a,13
1286,andreinasound,a,13
1287,arthurgrau,a,13
1288,allisontwede3,a,13
1289,amiealissawatson,a,13
1290,alejandroayuryu,a,13
1291,aaronlcohen,a,13
1292,azucenacuijpers,a,13
1293,outsiderlin,a,13
1294,adstansbury,a,13
1295,ana.elsi,a,13
1296,kiseiamy,a,13
1297,aimeeorta,a,13
1298,adammitchellhardt,a,13
1299,alucavi,a,13
1300,neprosto__nastya,a,14
1301,angelacruz,a,14
1302,andrea.tamaru,a,14
1303,annieclarke,a,14
1304,moga,a,14
1305,annabalston,a,14
1306,presspauseamy,a,14
1307,ankitrao,a,14
1308,alex_one,a,14
1309,annafarney,a,14
1310,alex.c.lehmann,a,14
1311,freedomwithfoodandfitness,a,14
1312,yogasembodiment,a,14
1313,anisahamat_,a,14
1314,alinerenee,a,14
1315,ann.petersen,a,14
1316,about_yoga,a,14
1317,coachaubreybahr,a,14
1318,alexcabb,a,14
1319,andrewjasonbyrne,a,14
1320,alexandratrombowsky,a,14
1321,alessiapompilio,a,14
1322,amylouxaxwell,a,14
1323,alexlevy_intuitive,a,14
1324,aliachan,a,14
1325,aysu,a,14
1326,analyra,a,14
1327,c_alex198,a,14
1328,alexjanderson,a,14
1329,annacherk,a,14
1330,abhi3raj5,a,14
1331,andrewdavis,a,14
1332,anitabondidesigns,a,14
1333,ashleysutton,a,14
1334,angelastrank,a,14
1335,agnes,a,14
1336,alex,a,14
1337,alanaw,a,14
1338,annbollen,a,14
1339,aissamartell,a,14
1340,amandabeggs,a,14
1341,alicynmae,a,14
1342,alballeocoach,a,14
1343,adanweidnerspencer,a,14
1344,affirmationsbyadam,a,14
1345,annie,a,14
1346,angelthenlpcoach,a,14
1347,ashleyinguanta,a,14
1348,meditatedaf,a,14
1349,alissacohen,a,14
1350,ashleyinguanta,a,14
1351,meditatedaf,a,14
1352,podgorbunskih,a,14
1353,aurorevanopstal,a,14
1354,alineclage00001,a,14
1355,snowga,a,14
1356,lovelight,a,14
1357,atmajyoti,a,14
1358,annarossberg,a,14
1359,austinmindfulness,a,14
1360,anja.susak,a,14
1361,ainsliecaswell,a,14
1362,anakacurin,a,14
1363,tatedspencer,a,14
1364,annabk,a,14
1365,ameliavogler,a,14
1366,ajconsidine23,a,14
1367,allisonerwinyoga,a,14
1368,aspenrobo,a,14
1369,ahsa,a,14
1370,angelique_raptakis,a,14
1371,aburik,a,14
1372,annachodzinska,a,14
1373,theannestott,a,14
1374,anya.astra,a,14
1375,1000wattalexa,a,14
1376,angelachoi.co,a,14
1377,alix717,a,14
1378,angelika.free,a,14
1379,arielhereandnow,a,14
1380,dralexiah,a,14
1381,alena.ringelmann,a,14
1382,anisawhite,a,14
1383,coachayanao,a,14
1384,alysonlovesrivers,a,14
1385,anschi,a,14
1386,abbyhambell,a,14
1387,hushyourmind,a,14
1388,amielongmire,a,14
1389,natureofmindfulness,a,14
1390,ancient_dreamers,a,14
1391,alisongodbier,a,14
1392,limalifestyle,a,14
1393,agosmc,a,14
1394,be2becoaching,a,14
1395,anna.lepeshkoo,a,14
1396,atheorell,a,14
1397,pub13905058,a,14
1398,ashleytully,a,14
1399,alexandraoflove,a,14
1400,flowwithanna,a,15
1401,iamalyssaschneider,a,15
1402,antoinesakho,a,15
1403,eleusiniayogi,a,15
1404,aimeehanson,a,15
1405,iwishmesowell,a,15
1406,sanni,a,15
1407,anafilipacoelho,a,15
1408,andreaglaubacker,a,15
1409,andremoreira,a,15
1410,_allisonroman_,a,15
1411,annazakavova,a,15
1412,andreamilnewellness,a,15
1413,thebioenergybabe,a,15
1414,anirosemusic,a,15
1415,energomeditation,a,15
1416,yhqadrianne,a,15
1417,alilong,a,15
1418,happinesshq,a,15
1419,ameliagraceyoga,a,15
1420,live_in_the_wildness,a,15
1421,albanesantonio,a,15
1422,andystratton,a,15
1423,innersymphony_,a,15
1424,albania.alegria,a,15
1425,alissa,a,15
1426,alisonklektau,a,15
1427,alisalexander,a,15
1428,andrealuzon,a,15
1429,defilenfamille,a,15
1430,andrewgreen,a,15
1431,ashleygeewellness,a,15
1432,mindfulyogaash,a,15
1433,igniteurwellness,a,15
1434,yogidelic,a,15
1435,aditikumar_,a,15
1436,adambrewer,a,15
1437,heartsake,a,15
1438,andreawuwei,a,15
1439,alexanderwestmacott,a,15
1440,aylalightworker,a,15
1441,adamsegal,a,15
1442,andreas_ebert,a,15
1443,arula,a,15
1444,adam_6d,a,15
1445,adrianmichael,a,15
1446,arianna,a,15
1447,ahampremah,a,15
1448,purposeful.path.ca,a,15
1449,ashleigh_walker,a,15
1450,thesoultherapist,a,15
1451,amethystlife,a,15
1452,purposeful.path.ca,a,15
1453,alecfallehamilton,a,15
1454,annedavies,a,15
1455,anastasia_laluz,a,15
1456,auricliving,a,15
1457,yogatravelerabby,a,15
1458,annabel,a,15
1459,ahliayoga,a,15
1460,wholegoals,a,15
1461,adityajaykumar,a,15
1462,alokkarnik,a,15
1463,amandamonnier444,a,15
1464,bananabee,a,15
1465,ardieson,a,15
1466,aleena,a,15
1467,cocreatingwithlove,a,15
1468,angela.presencadecorpoealma,a,15
1469,yogastro,a,15
1470,alina.tsykhotskaya,a,15
1471,ahowson111,a,15
1472,groundedearthmagick,a,15
1473,annabelle,a,15
1474,annball,a,15
1475,pub18119432,a,15
1476,aliveinwonderland,a,15
1477,alessandrabosco,a,15
1478,nordicbodytherapy,a,15
1479,anna.souljourney,a,15
1480,alisonwhitmire,a,15
1481,andreaochoa,a,15
1482,antonboels,a,15
1483,abel_yares,a,15
1484,mindfulmemeditation,a,15
1485,yogawithayah,a,15
1486,ash_mathen,a,15
1487,andrealjeffery,a,15
1488,alisoncaswell,a,15
1489,krishtal,a,15
1490,adelemariestewart,a,15
1491,soulmindwave,a,15
1492,amberbuddhiyoga,a,15
1493,antonella,a,15
1494,alisonturriff,a,15
1495,alchemyvibes,a,15
1496,abbywenwu,a,15
1497,aleeria,a,15
1498,augustasiama,a,15
1499,arlenelucassen,a,15
1500,andrewtaysha,a,16
1501,thevespering,a,16
1502,alexrodriguezyoga,a,16
1503,heyangie,a,16
1504,unicornyogi,a,16
1505,andrewscheffer,a,16
1506,yourmindhealer,a,16
1507,sensitivesocialworker,a,16
1508,amandaryder,a,16
1509,incredibleanastasia,a,16
1510,aniawhite,a,16
1511,anaduarte,a,16
1512,wildbecoming,a,16
1513,anniejohnson,a,16
1514,altinguitar,a,16
1515,ordinaryintuitive,a,16
1516,aruray1722,a,16
1517,pmpvpodcast,a,16
1518,adelinetien,a,16
1519,alannaendahl,a,16
1520,aimeeknight,a,16
1521,adelinebondu,a,16
1522,loveevolveawaken,a,16
1523,willowbendzen,a,16
1524,amandanicole,a,16
1525,alessandrajanda,a,16
1526,alexgosselin,a,16
1527,abigail_holman,a,16
1528,maisondixon,a,16
1529,andreiabnova,a,16
1530,anandakumar,a,16
1531,zendoambient,a,16
1532,aleksflows,a,16
1533,anagiraldo,a,16
1534,alison.delassus,a,16
1535,allisoncanales,a,16
1536,air_with_ari,a,16
1537,alexandrachristman,a,16
1538,alexabrand,a,16
1539,amandasantos,a,16
1540,healthylivin,a,16
1541,medicinalmystic,a,16
1542,verne,a,16
1543,alfarrabiosdaalma,a,16
1544,andyvald,a,16
1545,annaborcherdt,a,16
1546,andredavies,a,16
1547,alleah,a,16
1548,ashleyburciaga,a,16
1549,tvoe_namerenie,a,16
1550,anastasiashmelewa,a,16
1551,nowyoucanexhale,a,16
1552,ambercampion,a,16
1553,_angelicaolson_,a,16
1554,amshayogaraj,a,16
1555,kosmiconnexions,a,16
1556,andrealacoste,a,16
1557,abigailsomma,a,16
1558,bbywellness,a,16
1559,antonios,a,16
1560,masterhealing,a,16
1561,andreybegishev,a,16
1562,enjoytheenergy,a,16
1563,allylaurenm,a,16
1564,amaruwa,a,16
1565,seasonsofbeing,a,16
1566,anastasiiamaltseva,a,16
1567,amandarose87,a,16
1568,alex.stashenko,a,16
1569,alyona_chertkova,a,16
1570,nourishandgrowyoga,a,16
1571,alessa,a,16
1572,healandmanifest,a,16
1573,arinashanti,a,16
1574,amydawns1111,a,16
1575,anikafrancis,a,16
1576,alejandrozamorano,a,16
1577,alharmon,a,16
1578,and.yogui,a,16
1579,spiritroadtravel,a,16
1580,theastralalchemist,a,16
1581,naturgeburt,a,16
1582,amandinelrh,a,16
1583,anuaakash,a,16
1584,andrewhughes,a,16
1585,celticharp,a,16
1586,ascension_express,a,16
1587,anajohnson,a,16
1588,raha_the_man,a,16
1589,calmpoint,a,16
1590,alexia-perineau,a,16
1591,adambumpus,a,16
1592,embodiedsoullab,a,16
1593,omoountain,a,16
1594,atisato,a,16
1595,audreychow,a,16
1596,crystaltreeroad,b,16
1597,bodhipaksa,b,16
1598,ben,b,16
1599,beautifulchorus,b,16
1600,artofmeditation,b,17
1601,breemelanson,b,17
1602,zbarbarag,b,17
1603,bhantesujatha,b,17
1604,benj,b,17
1605,bethburgess,b,17
1606,samkahn,b,17
1607,bkurland,b,17
1608,movie123man,b,17
1609,belindawhite,b,17
1610,connectandevolve,b,17
1611,buddha-haus,b,17
1612,brianhyman,b,17
1613,blissfulrelaxation,b,17
1614,beckforsland,b,17
1615,barbarafaison,b,17
1616,brunobbv,b,17
1617,bodhisattvasingingbowls,b,17
1618,byronkatie,b,17
1619,bjornnatthikolindeblad,b,17
1620,barbaasen,b,17
1621,bryana,b,17
1622,brandonalter,b,17
1623,bevani,b,17
1624,betsyjohnson,b,17
1625,brendajbentley,b,17
1626,belleruthnaparstek,b,17
1627,bhikkhujayasara,b,17
1628,babybfresh,b,17
1629,bluegum,b,17
1630,blove,b,17
1631,bangoruniversity,b,17
1632,brookspalmer,b,17
1633,bradleymorris,b,17
1634,bfcmind,b,17
1635,choosingmindfulness,b,17
1636,gratefulness.org,b,17
1637,bassam.younes,b,17
1638,brucewaynemclellan,b,17
1639,brittanylynne,b,17
1640,bernard,b,17
1641,biancavita,b,17
1642,bodhinphilipwoodward,b,17
1643,bencarrollmusic,b,17
1644,brentmorton,b,17
1645,benjaminchenovik,b,17
1646,thecouragecollective,b,17
1647,bebelclark,b,17
1648,pub945208,b,17
1649,brettlarkin,b,17
1650,bobbakerinspiration,b,17
1651,barrypaulprice,b,17
1652,bettygauthier,b,17
1653,barbarabadolati,b,17
1654,sinceramentesofia,b,17
1655,breathingspacelondon,b,17
1656,billlscheinman,b,17
1657,adamberczes,b,17
1658,beatetschirch,b,17
1659,shantalamusic,b,17
1660,barbasmr,b,17
1661,bjornprins,b,17
1662,bluelotustemple,b,17
1663,plantingseeds,b,17
1664,mrpianobeat,b,17
1665,bhanteg,b,17
1666,bella_ijust,b,17
1667,soundbathnorth,b,17
1668,energyarts,b,17
1669,boomshikha,b,17
1670,kraftcoaching,b,17
1671,brandtpassalacqua,b,17
1672,brendamailer,b,17
1673,betweensounds,b,17
1674,beforethebrush,b,17
1675,bobstahl,b,17
1676,brad4d_wellness,b,17
1677,bexurban,b,17
1678,benji,b,17
1679,bryancumming,b,17
1680,detoxquest,b,17
1681,sulis,b,17
1682,birgittekristen,b,17
1683,berdhanyaswamitierra,b,17
1684,ber_tan,b,17
1685,bettinarae,b,17
1686,beckisams,b,17
1687,brittanypollard,b,17
1688,brandonspratt,b,17
1689,billepperly,b,17
1690,budessen,b,17
1691,jimstrange,b,17
1692,beccayoga,b,17
1693,becomeyoga,b,17
1694,rohaver,b,17
1695,bridgeen,b,17
1696,bealove,b,17
1697,bertbruines,b,17
1698,baileysmith,b,17
1699,brookeblocker,b,17
1700,brianeightythree,b,18
1701,blairfrancis,b,18
1702,bupseon,b,18
1703,breannejenay,b,18
1704,bethanyklug,b,18
1705,baracalda,b,18
1706,brotherb,b,18
1707,thebreathspace,b,18
1708,betsyhoo,b,18
1709,beryl,b,18
1710,acalagna,b,18
1711,higherselflabs,b,18
1712,benleinbach,b,18
1713,bethslater11,b,18
1714,boundlessliving,b,18
1715,bhavnathzenassati,b,18
1716,brombaer,b,18
1717,bryantbelarmino,b,18
1718,barbara-avintah,b,18
1719,bhanteassaji,b,18
1720,bryanjordanmusic,b,18
1721,brendan,b,18
1722,byrankest,b,18
1723,boyanm,b,18
1724,barbarainsight,b,18
1725,bethadelson,b,18
1726,brunodanuia,b,18
1727,bpimindfulness,b,18
1728,anandacentre,b,18
1729,byoga,b,18
1730,baldsoprano,b,18
1731,brianrightleg,b,18
1732,sleepytimeclub,b,18
1733,benedictbeaumont,b,18
1734,bernadettemichaelsen,b,18
1735,brieintuitive,b,18
1736,brasmussen,b,18
1737,bethbuddha,b,18
1738,tapwithbrad,b,18
1739,brc281000,b,18
1740,breathe.ground,b,18
1741,limbic,b,18
1742,beaubaker,b,18
1743,barbaraguevara,b,18
1744,benjaminjames1,b,18
1745,promindful,b,18
1746,theyogamovement,b,18
1747,bodhi,b,18
1748,brucelangford,b,18
1749,sasabodeanu,b,18
1750,barbararana,b,18
1751,bobhansson,b,18
1752,bethbrodovsky,b,18
1753,soundhealingconservatory,b,18
1754,bhanteb,b,18
1755,beaconmindfulness,b,18
1756,biancameneses,b,18
1757,bejapingnet,b,18
1758,belinskaia_jane,b,18
1759,breetheot,b,18
1760,sacredpathyoga,b,18
1761,bendouch,b,18
1762,bassnippert,b,18
1763,bethanyjoy01,b,18
1764,bpetherick,b,18
1765,britta.hoelzel,b,18
1766,breathingspace,b,18
1767,bestdayyetpodcast,b,18
1768,editor_b,b,18
1769,themellowelephant,b,18
1770,bec_ellis,b,18
1771,bronwynwrobel,b,18
1772,bluefalcon,b,18
1773,barbhancock,b,18
1774,taramati,b,18
1775,earthenergymedicine,b,18
1776,brewwalks,b,18
1777,brandonjmcgill,b,18
1778,briellebrasil,b,18
1779,bodyrecoverygroup,b,18
1780,bdca,b,18
1781,bianca.pagliarin,b,18
1782,bellaluna,b,18
1783,basianowacki,b,18
1784,bentinhomassaro,b,18
1785,bcalm,b,18
1786,beaholistic,b,18
1787,brunaferrarese,b,18
1788,brielleelise,b,18
1789,brunaandrade,b,18
1790,breannamorandi,b,18
1791,therecordmaka,b,18
1792,setima.dimensao,b,18
1793,fortuna,b,18
1794,baba,b,18
1795,belacoutinho,b,18
1796,bjoern.gieseke,b,18
1797,beckyridgewell,b,18
1798,brittanyfriedson,b,18
1799,benengel,b,18
1800,binisun,b,19
1801,ru-meditation-song,b,19
1802,ms.femme,b,19
1803,belindabreen,b,19
1804,belamaru,b,19
1805,brionyg,b,19
1806,babirezende,b,19
1807,brunogoujon,b,19
1808,bridgetpaddon,b,19
1809,blossomingheart,b,19
1810,bretnida,b,19
1811,bridget,b,19
1812,birminghambuddhistcentre,b,19
1813,iambrittanygayle,b,19
1814,brendazane,b,19
1815,beckyboyd,b,19
1816,gonebutneverforgotten,b,19
1817,littlebrit,b,19
1818,beayogawellbeing,b,19
1819,belindadoveston,b,19
1820,bartbeentjes,b,19
1821,birthehansen,b,19
1822,barbramay,b,19
1823,greensideyoga,b,19
1824,thewongbrandon,b,19
1825,brianabeauvoir,b,19
1826,bereniceboxler,b,19
1827,bcirullo,b,19
1828,breespaan,b,19
1829,littlesupernovas,b,19
1830,benw,b,19
1831,bhavaram,b,19
1832,bdub2346,b,19
1833,bethbehrsnap,b,19
1834,brucecohnguide,b,19
1835,bel,b,19
1836,brpthompson,b,19
1837,mindfullyevolve,b,19
1838,biancaharris,b,19
1839,mindsoundbody,b,19
1840,betti,b,19
1841,bencaunt,b,19
1842,pub17370931,b,19
1843,bolinhademusica,b,19
1844,bettinamaureenji,b,19
1845,naturalnativewellness,b,19
1846,bgracebullock,b,19
1847,reuel51,b,19
1848,krudberg,b,19
1849,dielle,b,19
1850,brittakimpel,b,19
1851,brianlowellfrench,b,19
1852,biafadamistica,b,19
1853,biancacampbell,b,19
1854,brooklynfit,b,19
1855,briankimmel,b,19
1856,br330na,b,19
1857,bonnieklemm,b,19
1858,zohar,b,19
1859,balakhilyadas,b,19
1860,brendasings,b,19
1861,mindshift,b,19
1862,bradleytompkins,b,19
1863,babi,b,19
1864,barbarabrooks,b,19
1865,brendasutherland,b,19
1866,brianpetermann,b,19
1867,becc,b,19
1868,lovelight2012,b,19
1869,bea.balmayoga,b,19
1870,brittamohr,b,19
1871,bettinakeuter,b,19
1872,brittagreenviolet,b,19
1873,braydonmackenzie,b,19
1874,brentonharris,b,19
1875,psicbrandongarcia,b,19
1876,barbarabuck,b,19
1877,theyogaspace,b,19
1878,brilliantside,b,19
1879,barbarabrown,b,19
1880,biancaerickson,b,19
1881,benedicte.alice.kapur,b,19
1882,drbriannaremus,b,19
1883,bodarc,b,19
1884,briar.culbertpro,b,19
1885,bentodd,b,19
1886,brendabergreen,b,19
1887,breallison,b,19
1888,bensorensen1,b,19
1889,benbutina,b,19
1890,brittneyvanmatre,b,19
1891,bartoszkleszcz,b,19
1892,bashkarevadasha,b,19
1893,admrl,b,19
1894,breathewithbee,b,19
1895,integralforestbathing,b,19
1896,bhealed,b,19
1897,bellajyoti,b,19
1898,iambeawalker,b,19
1899,bindistables,b,19
1900,originsofhealth,b,20
1901,theswayofshe,b,20
1902,vom,b,20
1903,bstomlinson,b,20
1904,barbieswildmtnyoga,b,20
1905,bridge_totheyouniverse,b,20
1906,belaguirre,b,20
1907,biancacarmen,b,20
1908,brittanyparriett,b,20
1909,justbrifree,b,20
1910,rabbibennewman,b,20
1911,bewustinbalans,b,20
1912,pub12940558,b,20
1913,budismosatelite,b,20
1914,barbarariedenbauer,b,20
1915,brookedavidson,b,20
1916,barnardosireland,b,20
1917,blqlab,b,20
1918,sabrinaassumpcao,b,20
1919,belindamatwali,b,20
1920,compassionatelybri,b,20
1921,brittanylee,b,20
1922,bendeckermeditation,b,20
1923,bridgetfitzpatrick,b,20
1924,awakenloveillustrated,b,20
1925,breathe-in,b,20
1926,bethanylove,b,20
1927,pub1311589,b,20
1928,batsheva,b,20
1929,bud,b,20
1930,bethdyeryoga,b,20
1931,oneparamita,b,20
1932,bridgetm,b,20
1933,brittanylyons,b,20
1934,brookshaislip,b,20
1935,benrichardson11,b,20
1936,headrest,b,20
1937,yogisquad,b,20
1938,bethmilner,b,20
1939,resiliencealchemist,b,20
1940,garthbrewin,b,20
1941,mindpreneure,b,20
1942,blazboundless,b,20
1943,brennakayheraty,b,20
1944,brunavillegas,b,20
1945,bodhiflute,b,20
1946,belenmarrero,b,20
1947,bex_thompson,b,20
1948,bailey.hurlburt,b,20
1949,briantaylor76,b,20
1950,barryzworestine,b,20
1951,biancat,b,20
1952,beckynakabrooke,b,20
1953,euciclo,b,20
1954,bw_nofilters,b,20
1955,bonbrazeau,b,20
1956,bmcp,b,20
1957,alwysbhealing,b,20
1958,beate,b,20
1959,barbcbrose,b,20
1960,epicheartmath,b,20
1961,belu,b,20
1962,bethelamyoga,b,20
1963,awakenwbrandon,b,20
1964,barrybragg,b,20
1965,beataheymann,b,20
1966,benfizell,b,20
1967,buddhistische-stadt-praxis,b,20
1968,therapeuticyogawithbreanna,b,20
1969,bambi,b,20
1970,beccamarshall07,b,20
1971,breannamann,b,20
1972,britta_cor,b,20
1973,beeumana,b,20
1974,deschemacoach,b,20
1975,bekindatoyourself,b,20
1976,bronkarlee,b,20
1977,schillerbrianna,b,20
1978,bobmcauliffe,b,20
1979,ahintofsageyoga,b,20
1980,pub8009776,b,20
1981,beckyhesseltine,b,20
1982,barbaraw,b,20
1983,betina_pflug,b,20
1984,brittucker,b,20
1985,coach_wisch,b,20
1986,zenwithben,b,20
1987,bashir,b,20
1988,bethanyann,b,20
1989,farreach,b,20
1990,yesthatguy,b,20
1991,baillieblissyogakinesiology,b,20
1992,brennavirginia,b,20
1993,brontespicer,b,20
1994,biancahavukainen,b,20
1995,meditatingmama,b,20
1996,bvzcoaching,b,20
1997,biancagm,b,20
1998,brujula_del_bosque,b,20
1999,ben1981,b,20
2000,bruna,b,21
2001,basicmindfulness,b,21
2002,mindfulatwork,b,21
2003,barbaramurraylane,b,21
2004,bekahmariefinch,b,21
2005,beccalyn,b,21
2006,brockdivine,b,21
2007,beautyfullattention,b,21
2008,bethanydaviswellness,b,21
2009,barbaraki,b,21
2010,darina,b,21
2011,brendaramos,b,21
2012,pub4654324,b,21
2013,briandeanwilliams,b,21
2014,beritbogs,b,21
2015,achtsam_innehalten,b,21
2016,brynashields,b,21
2017,baileyrepp,b,21
2018,belindasobral,b,21
2019,bryanpiatt,b,21
2020,bncawntr,b,21
2021,bravecounseling,b,21
2022,bettinakugler,b,21
2023,bmills1231,b,21
2024,missbianca,b,21
2025,brentmyers,b,21
2026,bhbrady,b,21
2027,beatrizmezavalencia,b,21
2028,monon,b,21
2029,breathewithpri,b,21
2030,benbarber,b,21
2031,braingardening,b,21
2032,barbarabiziou,b,21
2033,billbelanger,b,21
2034,b.spring,b,21
2035,bamaself.mindfulness,b,21
2036,verconbea,b,21
2037,intuitivehealingchannel,b,21
2038,echelmeierba,b,21
