,teacher_id,med_list_batch_id
1252,ash.steele.meditation,13
1253,arianainmotion,13
1254,alessandropetacca,13
1255,pacepaintings,13
1256,alexfleder,13
1257,elitenment,13
1258,alessandragurgel,13
1259,angiefollhall,13
1260,consciousdiabetes,13
1261,angzzz,13
1262,aliciamanuela,13
1263,allybray,13
1264,adelenecheong,13
1265,alirosen,13
1266,amelie_chretien,13
1267,annaherms,13
1268,aida,13
1269,akikakaye,13
1270,alexisrael,13
1271,alejandrapedraza,13
1272,abigailsmith,13
1273,alexhickman,13
1274,psy.hypnose,13
1275,andrewallen,13
1276,abigailolmstead,13
1277,poweralchemist,13
1278,astrojoyero,13
1279,iamamberclair,13
1280,andrebelow,13
1281,aneeshar,13
1282,avaadames,13
1283,alexcanedo,13
1284,truenature_andrea,13
1285,nirvanamindbody,13
1286,andreinasound,13
1287,arthurgrau,13
1288,allisontwede3,13
1289,amiealissawatson,13
1290,alejandroayuryu,13
1291,aaronlcohen,13
1292,azucenacuijpers,13
1293,outsiderlin,13
1294,adstansbury,13
1295,ana.elsi,13
1296,kiseiamy,13
1297,aimeeorta,13
1298,adammitchellhardt,13
1299,alucavi,13
1300,neprosto__nastya,14
1301,angelacruz,14
1302,andrea.tamaru,14
1303,annieclarke,14
1304,moga,14
1305,annabalston,14
1306,presspauseamy,14
1307,ankitrao,14
1308,alex_one,14
1309,annafarney,14
1310,alex.c.lehmann,14
1311,freedomwithfoodandfitness,14
1312,yogasembodiment,14
1313,anisahamat_,14
1314,alinerenee,14
1315,ann.petersen,14
1316,about_yoga,14
1317,coachaubreybahr,14
1318,alexcabb,14
1319,andrewjasonbyrne,14
1320,alexandratrombowsky,14
1321,alessiapompilio,14
1322,amylouxaxwell,14
1323,alexlevy_intuitive,14
1324,aliachan,14
1325,aysu,14
1326,analyra,14
1327,c_alex198,14
1328,alexjanderson,14
1329,annacherk,14
1330,abhi3raj5,14
1331,andrewdavis,14
1332,anitabondidesigns,14
1333,ashleysutton,14
1334,angelastrank,14
1335,agnes,14
1336,alex,14
1337,alanaw,14
1338,annbollen,14
1339,aissamartell,14
1340,amandabeggs,14
1341,alicynmae,14
1342,alballeocoach,14
1343,adanweidnerspencer,14
1344,affirmationsbyadam,14
1345,annie,14
1346,angelthenlpcoach,14
1347,ashleyinguanta,14
1348,meditatedaf,14
1349,alissacohen,14
1350,ashleyinguanta,14
1351,meditatedaf,14
1352,podgorbunskih,14
1353,aurorevanopstal,14
1354,alineclage00001,14
1355,snowga,14
1356,lovelight,14
1357,atmajyoti,14
1358,annarossberg,14
1359,austinmindfulness,14
1360,anja.susak,14
1361,ainsliecaswell,14
1362,anakacurin,14
1363,tatedspencer,14
1364,annabk,14
1365,ameliavogler,14
1366,ajconsidine23,14
1367,allisonerwinyoga,14
1368,aspenrobo,14
1369,ahsa,14
1370,angelique_raptakis,14
1371,aburik,14
1372,annachodzinska,14
1373,theannestott,14
1374,anya.astra,14
1375,1000wattalexa,14
1376,angelachoi.co,14
1377,alix717,14
1378,angelika.free,14
1379,arielhereandnow,14
1380,dralexiah,14
1381,alena.ringelmann,14
1382,anisawhite,14
1383,coachayanao,14
1384,alysonlovesrivers,14
1385,anschi,14
1386,abbyhambell,14
1387,hushyourmind,14
1388,amielongmire,14
1389,natureofmindfulness,14
1390,ancient_dreamers,14
1391,alisongodbier,14
1392,limalifestyle,14
1393,agosmc,14
1394,be2becoaching,14
1395,anna.lepeshkoo,14
1396,atheorell,14
1397,pub13905058,14
1398,ashleytully,14
1399,alexandraoflove,14
1400,flowwithanna,15
1401,iamalyssaschneider,15
1402,antoinesakho,15
1403,eleusiniayogi,15
1404,aimeehanson,15
1405,iwishmesowell,15
1406,sanni,15
1407,anafilipacoelho,15
1408,andreaglaubacker,15
1409,andremoreira,15
1410,_allisonroman_,15
1411,annazakavova,15
1412,andreamilnewellness,15
1413,thebioenergybabe,15
1414,anirosemusic,15
1415,energomeditation,15
1416,yhqadrianne,15
1417,alilong,15
1418,happinesshq,15
1419,ameliagraceyoga,15
1420,live_in_the_wildness,15
1421,albanesantonio,15
1422,andystratton,15
1423,innersymphony_,15
1424,albania.alegria,15
1425,alissa,15
1426,alisonklektau,15
1427,alisalexander,15
1428,andrealuzon,15
1429,defilenfamille,15
1430,andrewgreen,15
1431,ashleygeewellness,15
1432,mindfulyogaash,15
1433,igniteurwellness,15
1434,yogidelic,15
1435,aditikumar_,15
1436,adambrewer,15
1437,heartsake,15
1438,andreawuwei,15
1439,alexanderwestmacott,15
1440,aylalightworker,15
1441,adamsegal,15
1442,andreas_ebert,15
1443,arula,15
1444,adam_6d,15
1445,adrianmichael,15
1446,arianna,15
1447,ahampremah,15
1448,purposeful.path.ca,15
1449,ashleigh_walker,15
1450,thesoultherapist,15
1451,amethystlife,15
1452,purposeful.path.ca,15
1453,alecfallehamilton,15
1454,annedavies,15
1455,anastasia_laluz,15
1456,auricliving,15
1457,yogatravelerabby,15
1458,annabel,15
1459,ahliayoga,15
1460,wholegoals,15
1461,adityajaykumar,15
1462,alokkarnik,15
1463,amandamonnier444,15
1464,bananabee,15
1465,ardieson,15
1466,aleena,15
1467,cocreatingwithlove,15
1468,angela.presencadecorpoealma,15
1469,yogastro,15
1470,alina.tsykhotskaya,15
1471,ahowson111,15
1472,groundedearthmagick,15
1473,annabelle,15
1474,annball,15
1475,pub18119432,15
1476,aliveinwonderland,15
1477,alessandrabosco,15
1478,nordicbodytherapy,15
1479,anna.souljourney,15
1480,alisonwhitmire,15
1481,andreaochoa,15
1482,antonboels,15
1483,abel_yares,15
1484,mindfulmemeditation,15
1485,yogawithayah,15
1486,ash_mathen,15
1487,andrealjeffery,15
1488,alisoncaswell,15
1489,krishtal,15
1490,adelemariestewart,15
1491,soulmindwave,15
1492,amberbuddhiyoga,15
1493,antonella,15
1494,alisonturriff,15
1495,alchemyvibes,15
1496,abbywenwu,15
1497,aleeria,15
1498,augustasiama,15
1499,arlenelucassen,15
1500,andrewtaysha,16
1501,thevespering,16
1502,alexrodriguezyoga,16
1503,heyangie,16
1504,unicornyogi,16
1505,andrewscheffer,16
1506,yourmindhealer,16
1507,sensitivesocialworker,16
1508,amandaryder,16
1509,incredibleanastasia,16
1510,aniawhite,16
1511,anaduarte,16
1512,wildbecoming,16
1513,anniejohnson,16
1514,altinguitar,16
1515,ordinaryintuitive,16
1516,aruray1722,16
1517,pmpvpodcast,16
1518,adelinetien,16
1519,alannaendahl,16
1520,aimeeknight,16
1521,adelinebondu,16
1522,loveevolveawaken,16
1523,willowbendzen,16
1524,amandanicole,16
1525,alessandrajanda,16
1526,alexgosselin,16
1527,abigail_holman,16
1528,maisondixon,16
1529,andreiabnova,16
1530,anandakumar,16
1531,zendoambient,16
1532,aleksflows,16
1533,anagiraldo,16
1534,alison.delassus,16
1535,allisoncanales,16
1536,air_with_ari,16
1537,alexandrachristman,16
1538,alexabrand,16
1539,amandasantos,16
1540,healthylivin,16
1541,medicinalmystic,16
1542,verne,16
1543,alfarrabiosdaalma,16
1544,andyvald,16
1545,annaborcherdt,16
1546,andredavies,16
1547,alleah,16
1548,ashleyburciaga,16
1549,tvoe_namerenie,16
1550,anastasiashmelewa,16
1551,nowyoucanexhale,16
1552,ambercampion,16
1553,_angelicaolson_,16
1554,amshayogaraj,16
1555,kosmiconnexions,16
1556,andrealacoste,16
1557,abigailsomma,16
1558,bbywellness,16
1559,antonios,16
1560,masterhealing,16
1561,andreybegishev,16
1562,enjoytheenergy,16
1563,allylaurenm,16
1564,amaruwa,16
1565,seasonsofbeing,16
1566,anastasiiamaltseva,16
1567,amandarose87,16
1568,alex.stashenko,16
1569,alyona_chertkova,16
1570,nourishandgrowyoga,16
1571,alessa,16
1572,healandmanifest,16
1573,arinashanti,16
1574,amydawns1111,16
1575,anikafrancis,16
1576,alejandrozamorano,16
1577,alharmon,16
1578,and.yogui,16
1579,spiritroadtravel,16
1580,theastralalchemist,16
1581,naturgeburt,16
1582,amandinelrh,16
1583,anuaakash,16
1584,andrewhughes,16
1585,celticharp,16
1586,ascension_express,16
1587,anajohnson,16
1588,raha_the_man,16
1589,calmpoint,16
1590,alexia-perineau,16
1591,adambumpus,16
1592,embodiedsoullab,16
1593,omoountain,16
1594,atisato,16
1595,audreychow,16
1596,crystaltreeroad,16
1597,bodhipaksa,16
1598,ben,16
1599,beautifulchorus,16
1600,artofmeditation,17
1601,breemelanson,17
1602,zbarbarag,17
1603,bhantesujatha,17
1604,benj,17
1605,bethburgess,17
1606,samkahn,17
1607,bkurland,17
1608,movie123man,17
1609,belindawhite,17
1610,connectandevolve,17
1611,buddha-haus,17
1612,brianhyman,17
1613,blissfulrelaxation,17
1614,beckforsland,17
1615,barbarafaison,17
1616,brunobbv,17
1617,bodhisattvasingingbowls,17
1618,byronkatie,17
1619,bjornnatthikolindeblad,17
1620,barbaasen,17
1621,bryana,17
1622,brandonalter,17
1623,bevani,17
1624,betsyjohnson,17
1625,brendajbentley,17
1626,belleruthnaparstek,17
1627,bhikkhujayasara,17
1628,babybfresh,17
1629,bluegum,17
1630,blove,17
1631,bangoruniversity,17
1632,brookspalmer,17
1633,bradleymorris,17
1634,bfcmind,17
1635,choosingmindfulness,17
1636,gratefulness.org,17
1637,bassam.younes,17
1638,brucewaynemclellan,17
1639,brittanylynne,17
1640,bernard,17
1641,biancavita,17
1642,bodhinphilipwoodward,17
1643,bencarrollmusic,17
1644,brentmorton,17
1645,benjaminchenovik,17
1646,thecouragecollective,17
1647,bebelclark,17
1648,pub945208,17
1649,brettlarkin,17
1650,bobbakerinspiration,17
1651,barrypaulprice,17
1652,bettygauthier,17
1653,barbarabadolati,17
1654,sinceramentesofia,17
1655,breathingspacelondon,17
1656,billlscheinman,17
1657,adamberczes,17
1658,beatetschirch,17
1659,shantalamusic,17
1660,barbasmr,17
1661,bjornprins,17
1662,bluelotustemple,17
1663,plantingseeds,17
1664,mrpianobeat,17
1665,bhanteg,17
1666,bella_ijust,17
1667,soundbathnorth,17
1668,energyarts,17
1669,boomshikha,17
1670,kraftcoaching,17
1671,brandtpassalacqua,17
1672,brendamailer,17
1673,betweensounds,17
1674,beforethebrush,17
1675,bobstahl,17
1676,brad4d_wellness,17
1677,bexurban,17
1678,benji,17
1679,bryancumming,17
1680,detoxquest,17
1681,sulis,17
1682,birgittekristen,17
1683,berdhanyaswamitierra,17
1684,ber_tan,17
1685,bettinarae,17
1686,beckisams,17
1687,brittanypollard,17
1688,brandonspratt,17
1689,billepperly,17
1690,budessen,17
1691,jimstrange,17
1692,beccayoga,17
1693,becomeyoga,17
1694,rohaver,17
1695,bridgeen,17
1696,bealove,17
1697,bertbruines,17
1698,baileysmith,17
1699,brookeblocker,17
1700,brianeightythree,18
1701,blairfrancis,18
1702,bupseon,18
1703,breannejenay,18
1704,bethanyklug,18
1705,baracalda,18
1706,brotherb,18
1707,thebreathspace,18
1708,betsyhoo,18
1709,beryl,18
1710,acalagna,18
1711,higherselflabs,18
1712,benleinbach,18
1713,bethslater11,18
1714,boundlessliving,18
1715,bhavnathzenassati,18
1716,brombaer,18
1717,bryantbelarmino,18
1718,barbara-avintah,18
1719,bhanteassaji,18
1720,bryanjordanmusic,18
1721,brendan,18
1722,byrankest,18
1723,boyanm,18
1724,barbarainsight,18
1725,bethadelson,18
1726,brunodanuia,18
1727,bpimindfulness,18
1728,anandacentre,18
1729,byoga,18
1730,baldsoprano,18
1731,brianrightleg,18
1732,sleepytimeclub,18
1733,benedictbeaumont,18
1734,bernadettemichaelsen,18
1735,brieintuitive,18
1736,brasmussen,18
1737,bethbuddha,18
1738,tapwithbrad,18
1739,brc281000,18
1740,breathe.ground,18
1741,limbic,18
1742,beaubaker,18
1743,barbaraguevara,18
1744,benjaminjames1,18
1745,promindful,18
1746,theyogamovement,18
1747,bodhi,18
1748,brucelangford,18
1749,sasabodeanu,18
1750,barbararana,18
1751,bobhansson,18
1752,bethbrodovsky,18
1753,soundhealingconservatory,18
1754,bhanteb,18
1755,beaconmindfulness,18
1756,biancameneses,18
1757,bejapingnet,18
1758,belinskaia_jane,18
1759,breetheot,18
1760,sacredpathyoga,18
1761,bendouch,18
1762,bassnippert,18
1763,bethanyjoy01,18
1764,bpetherick,18
1765,britta.hoelzel,18
1766,breathingspace,18
1767,bestdayyetpodcast,18
1768,editor_b,18
1769,themellowelephant,18
1770,bec_ellis,18
1771,bronwynwrobel,18
1772,bluefalcon,18
1773,barbhancock,18
1774,taramati,18
1775,earthenergymedicine,18
1776,brewwalks,18
1777,brandonjmcgill,18
1778,briellebrasil,18
1779,bodyrecoverygroup,18
1780,bdca,18
1781,bianca.pagliarin,18
1782,bellaluna,18
1783,basianowacki,18
1784,bentinhomassaro,18
1785,bcalm,18
1786,beaholistic,18
1787,brunaferrarese,18
1788,brielleelise,18
1789,brunaandrade,18
1790,breannamorandi,18
1791,therecordmaka,18
1792,setima.dimensao,18
1793,fortuna,18
1794,baba,18
1795,belacoutinho,18
1796,bjoern.gieseke,18
1797,beckyridgewell,18
1798,brittanyfriedson,18
1799,benengel,18
1800,binisun,19
1801,ru-meditation-song,19
1802,ms.femme,19
1803,belindabreen,19
1804,belamaru,19
1805,brionyg,19
1806,babirezende,19
1807,brunogoujon,19
1808,bridgetpaddon,19
1809,blossomingheart,19
1810,bretnida,19
1811,bridget,19
1812,birminghambuddhistcentre,19
1813,iambrittanygayle,19
1814,brendazane,19
1815,beckyboyd,19
1816,gonebutneverforgotten,19
1817,littlebrit,19
1818,beayogawellbeing,19
1819,belindadoveston,19
1820,bartbeentjes,19
1821,birthehansen,19
1822,barbramay,19
1823,greensideyoga,19
1824,thewongbrandon,19
1825,brianabeauvoir,19
1826,bereniceboxler,19
1827,bcirullo,19
1828,breespaan,19
1829,littlesupernovas,19
1830,benw,19
1831,bhavaram,19
1832,bdub2346,19
1833,bethbehrsnap,19
1834,brucecohnguide,19
1835,bel,19
1836,brpthompson,19
1837,mindfullyevolve,19
1838,biancaharris,19
1839,mindsoundbody,19
1840,betti,19
1841,bencaunt,19
1842,pub17370931,19
1843,bolinhademusica,19
1844,bettinamaureenji,19
1845,naturalnativewellness,19
1846,bgracebullock,19
1847,reuel51,19
1848,krudberg,19
1849,dielle,19
1850,brittakimpel,19
1851,brianlowellfrench,19
1852,biafadamistica,19
1853,biancacampbell,19
1854,brooklynfit,19
1855,briankimmel,19
1856,br330na,19
1857,bonnieklemm,19
1858,zohar,19
1859,balakhilyadas,19
1860,brendasings,19
1861,mindshift,19
1862,bradleytompkins,19
1863,babi,19
1864,barbarabrooks,19
1865,brendasutherland,19
1866,brianpetermann,19
1867,becc,19
1868,lovelight2012,19
1869,bea.balmayoga,19
1870,brittamohr,19
1871,bettinakeuter,19
1872,brittagreenviolet,19
1873,braydonmackenzie,19
1874,brentonharris,19
1875,psicbrandongarcia,19
1876,barbarabuck,19
1877,theyogaspace,19
1878,brilliantside,19
1879,barbarabrown,19
1880,biancaerickson,19
1881,benedicte.alice.kapur,19
1882,drbriannaremus,19
1883,bodarc,19
1884,briar.culbertpro,19
1885,bentodd,19
1886,brendabergreen,19
1887,breallison,19
1888,bensorensen1,19
1889,benbutina,19
1890,brittneyvanmatre,19
1891,bartoszkleszcz,19
1892,bashkarevadasha,19
1893,admrl,19
1894,breathewithbee,19
1895,integralforestbathing,19
1896,bhealed,19
1897,bellajyoti,19
1898,iambeawalker,19
1899,bindistables,19
1900,originsofhealth,20
1901,theswayofshe,20
1902,vom,20
1903,bstomlinson,20
1904,barbieswildmtnyoga,20
1905,bridge_totheyouniverse,20
1906,belaguirre,20
1907,biancacarmen,20
1908,brittanyparriett,20
1909,justbrifree,20
1910,rabbibennewman,20
1911,bewustinbalans,20
1912,pub12940558,20
1913,budismosatelite,20
1914,barbarariedenbauer,20
1915,brookedavidson,20
1916,barnardosireland,20
1917,blqlab,20
1918,sabrinaassumpcao,20
1919,belindamatwali,20
1920,compassionatelybri,20
1921,brittanylee,20
1922,bendeckermeditation,20
1923,bridgetfitzpatrick,20
1924,awakenloveillustrated,20
1925,breathe-in,20
1926,bethanylove,20
1927,pub1311589,20
1928,batsheva,20
1929,bud,20
1930,bethdyeryoga,20
1931,oneparamita,20
1932,bridgetm,20
1933,brittanylyons,20
1934,brookshaislip,20
1935,benrichardson11,20
1936,headrest,20
1937,yogisquad,20
1938,bethmilner,20
1939,resiliencealchemist,20
1940,garthbrewin,20
1941,mindpreneure,20
1942,blazboundless,20
1943,brennakayheraty,20
1944,brunavillegas,20
1945,bodhiflute,20
1946,belenmarrero,20
1947,bex_thompson,20
1948,bailey.hurlburt,20
1949,briantaylor76,20
1950,barryzworestine,20
1951,biancat,20
1952,beckynakabrooke,20
1953,euciclo,20
1954,bw_nofilters,20
1955,bonbrazeau,20
1956,bmcp,20
1957,alwysbhealing,20
1958,beate,20
1959,barbcbrose,20
1960,epicheartmath,20
1961,belu,20
1962,bethelamyoga,20
1963,awakenwbrandon,20
1964,barrybragg,20
1965,beataheymann,20
1966,benfizell,20
1967,buddhistische-stadt-praxis,20
1968,therapeuticyogawithbreanna,20
1969,bambi,20
1970,beccamarshall07,20
1971,breannamann,20
1972,britta_cor,20
1973,beeumana,20
1974,deschemacoach,20
1975,bekindatoyourself,20
1976,bronkarlee,20
1977,schillerbrianna,20
1978,bobmcauliffe,20
1979,ahintofsageyoga,20
1980,pub8009776,20
1981,beckyhesseltine,20
1982,barbaraw,20
1983,betina_pflug,20
1984,brittucker,20
1985,coach_wisch,20
1986,zenwithben,20
1987,bashir,20
1988,bethanyann,20
1989,farreach,20
1990,yesthatguy,20
1991,baillieblissyogakinesiology,20
1992,brennavirginia,20
1993,brontespicer,20
1994,biancahavukainen,20
1995,meditatingmama,20
1996,bvzcoaching,20
1997,biancagm,20
1998,brujula_del_bosque,20
1999,ben1981,20
2000,bruna,21
2001,basicmindfulness,21
2002,mindfulatwork,21
2003,barbaramurraylane,21
2004,bekahmariefinch,21
2005,beccalyn,21
2006,brockdivine,21
2007,beautyfullattention,21
2008,bethanydaviswellness,21
2009,barbaraki,21
2010,darina,21
2011,brendaramos,21
2012,pub4654324,21
2013,briandeanwilliams,21
2014,beritbogs,21
2015,achtsam_innehalten,21
2016,brynashields,21
2017,baileyrepp,21
2018,belindasobral,21
2019,bryanpiatt,21
2020,bncawntr,21
2021,bravecounseling,21
2022,bettinakugler,21
2023,bmills1231,21
2024,missbianca,21
2025,brentmyers,21
2026,bhbrady,21
2027,beatrizmezavalencia,21
2028,monon,21
2029,breathewithpri,21
2030,benbarber,21
2031,braingardening,21
2032,barbarabiziou,21
2033,billbelanger,21
2034,b.spring,21
2035,bamaself.mindfulness,21
2036,verconbea,21
2037,intuitivehealingchannel,21
2038,echelmeierba,21
2039,biggerlifeadventures,21
2040,bekahsblueheron,21
2041,bethanychristie,21
2042,bobmcneil,21
2043,in_her_wholeness,21
2044,soundbath_bw,21
2045,bloodswanmusic,21
2046,bloodswanmusic,21
2047,barbara_somaway,21
2048,goodenergybee,21
2049,bellamiles,21
2050,baileyturner,21
2051,elevatedminds,21
2052,bethberila,21
2053,brookalbrigo,21
2054,brandyjenkins,21
2055,earl_brittany,21
2056,bencaroncreates,21
2057,bzenwellness,21
2058,brunabarreto,21
2059,brittaoehler,21
2060,breezyspreadlove,21
2061,claritycalm,21
2062,beingandbeyond,21
2063,brookebewell,21
2064,stressisgone,21
2065,bettinamaria,21
2066,mindfulnvc,21
2067,bellachumi,21
2068,brittanymarsigliano,21
2069,bradleyvincent,21
2070,birgit.obrowsky,21
2071,imcobiwan,21
2072,brunozalum,21
2073,pub8831717,21
2074,sendasmindfulness,21
2075,birgittahypnotherapy,21
2076,kulameditation,21
2077,unboundheart,21
2078,brookelorimer,21
2079,benjaminweser,21
2080,arislight,21
2081,birthyourpower,21
2082,healthyalldaylong,21
2083,soupertrouper,21
2084,soulspeakfrequencies,21
2085,barbarafrehner,21
2086,oknose,21
2087,bhanterevatha,21
2088,bradleywright,21
2089,brittanywithrow,21
2090,billysongs,21
2091,brandikhan,21
2092,lonewolfdistrict,21
2093,beawellness,21
2094,brettmorell,21
2095,brandonbays,21
2096,bonniewirth,21
2097,brookehayley,21
2098,mindfulmomentsmi,21
2099,brunacriado,21
2100,bowmandean,22
2101,breeanelyse,22
2102,becca,22
2103,beccyhowe,22
2104,soulifywellness,22
2105,rootedmeditations,22
2106,brandong,22
2107,benjabee,22
2108,beaeffect,22
2109,brooklynb.yoga,22
2110,branchi,22
2111,brendankashta,22
2112,bhoyland1400001,22
2113,thedreamteacher,22
2114,bendessard,22
2115,bbiddick7,22
2116,beylasecke,22
2117,bretthaginas,22
2118,bethanydhiser,22
2119,brianamenendez,22
2120,glowfromwithinofficial,22
2121,avatarbrite,22
2122,kalrayoga,22
2123,wondrousg,22
2124,beknutterbynature,22
2125,thevibrationallife,22
2126,brendanbonsack,22
2127,behappyglobal,22
2128,healingwholerva,22
2129,brianeandreis,22
2130,beadesousa,22
2131,briennaloisrose,22
2132,bettertotalk,22
2133,brittandreatta,22
2134,biancaleamorra,22
2135,beejal,22
2136,becky_thw,22
2137,bsmorgan1111,22
2138,rootedinmindbody,22
2139,bhavinbliss,22
2140,undefined,22
2141,bonna,22
2142,berenike,22
2143,derivewellness,22
2144,brandynielson,22
2145,brunog,22
2146,energyupgradewithbrooke,22
2147,backstageyoga,22
2148,tiltedconciousness,22
2149,briceesnault,22
2150,bosnianzenmaster,22
2151,bewomanbyisabell,22
2152,bradreed678,22
2153,brianberneman,22
2154,corycochiolo,22
2155,indiemusicbox,22
2156,carrieg108,22
2157,chelseapottenger,22
2158,carriesuwal,22
2159,chrissyortner,22
2160,carmenng,22
2161,christinasianmcmahon,22
2162,pranayogawellness,22
2163,christianthomas,22
2164,cfreligh,22
2165,carolynabudgell,22
2166,camillasacredallerup,22
2167,chibsokereke,22
2168,craigpruess,22
2169,camilaloveworker,22
2170,artisanduson,22
2171,carmenwarrington,22
2172,csmirl,22
2173,celiaroberts,22
2174,carolynzielwriter,22
2175,christophergermer,22
2176,catherineliggett,22
2177,cristinababatz,22
2178,cathymcdonald,22
2179,cassandracarlopio,22
2180,camilasunshine,22
2181,claireobeid,22
2182,catherinepaquetpsy,22
2183,mindfulact,22
2184,carmen,22
2185,charlieknoles,22
2186,cloudcastlestudios,22
2187,yogacatamar,22
2188,calmforkids,22
2189,consciousleadershipgroup,22
2190,claytonmohekey,22
2191,cindybartz,22
2192,charleene,22
2193,clarajulie,22
2194,catherineingram,22
2195,cienciadelsaber,22
2196,clifsmith,22
2197,carolinestewart,22
2198,chlu,22
2199,chadkirchner,22
2200,carlosvelosostrange,23
2201,charlottewattshealth,23
2202,buddhachad,23
2203,cherylbrownyoga,23
2204,carolinatraverso,23
2205,clareconnolly,23
2206,cheryneblom,23
2207,christinekarall,23
2208,colleensaidman,23
2209,charlesalres,23
2210,colleenlaukka,23
2211,corymuscara,23
2212,chriscade,23
2213,cassieburton,23
2214,mpenzi,23
2215,colettepower,23
2216,carmem.meditacaoecura,23
2217,cassim,23
2218,courtneyw,23
2219,caitlincady,23
2220,claystevenson,23
2221,catrinaarmendariz,23
2222,leben-lieben-lassen,23
2223,cbemusic,23
2224,chiaradelucia1,23
